qid1	qid2
205259	85227
10563	53467
231174	65694
242190	30765
316715	316716
16787	58271
429711	9438
245416	391957
137217	333006
181347	4490
520855	520856
171836	26511
363016	533062
3551	3552
234219	6001
531131	92084
133127	229136
3508	75880
138134	48082
231843	45653
114804	139754
11357	11600
239003	46194
81823	81824
306932	332050
11511	11512
138269	141557
51167	56363
17595	8115
45090	5913
385052	59425
125452	47384
168740	5279
117633	8948
125274	204561
127893	93160
275328	319758
252342	454818
256030	256031
170110	6760
28603	57405
16199	74656
366466	5517
10041	486797
14798	71530
225553	286759
1718	80722
300073	39841
31873	97017
13049	254281
102564	291897
473773	473774
104271	198722
79827	97723
191470	399543
436406	436407
256076	29063
330121	435951
159317	483236
6804	99696
14695	8685
253642	492318
239298	352596
145110	49437
104780	109507
1215	372709
18157	54608
233069	28647
345024	80588
125452	62764
194413	355145
105409	160
262704	262705
117957	123612
226806	275516
116117	120349
157894	55024
10567	173
12306	199205
459611	459612
312723	441738
40936	45715
43527	65967
389156	389157
205967	30022
168719	257247
417331	57153
40752	7918
242154	89546
157968	94913
9826	9827
100370	108214
100703	6542
155731	365756
23071	5745
190332	38359
322141	376998
4476	69708
29359	39445
54453	81759
338990	498263
370645	409930
20003	43527
178347	276197
198799	230864
21393	3742
133491	19103
163197	476498
24142	8885
376667	60966
1931	8974
117517	190167
35393	405373
137496	16346
169725	169726
256632	4052
145914	27083
58023	58024
280348	280349
138229	359479
341770	341771
107636	61234
493993	59384
2092	56511
18049	507766
35398	483011
21446	56614
120500	347524
2264	256632
16739	16740
420803	420804
168583	404796
177691	177692
234325	966
105883	331120
138300	18464
150870	298813
184098	51398
173790	25017
1981	43480
171836	79155
167737	462551
213399	413020
168722	54015
87828	87829
438208	438209
105997	162078
297762	53450
12131	598
12809	492414
117180	176268
180650	70187
48501	8553
165873	176268
9037	99661
121811	131629
386010	517514
29715	471022
341128	87384
125238	426865
110816	23506
47300	58460
462899	462900
62119	78763
14322	81565
324464	324465
346471	346472
103450	370330
228261	228262
11174	170910
26639	4446
245073	255700
331461	96545
157993	21750
1449	47990
103054	103055
111895	342985
440757	469094
171925	178936
113287	174197
181882	5107
253438	47990
130570	47977
31524	46135
4039	69862
362930	463323
212947	3613
410361	410362
340920	340921
37331	37332
26562	26563
229884	39664
136877	64192
1454	1894
127574	144303
102872	30925
154063	401527
151790	78824
214	38573
40060	70505
46254	517999
1718	18917
240469	6274
290657	87792
118353	93259
26785	33292
29501	65850
13142	252477
323799	967
291595	38740
214316	366096
1978	9873
56440	6748
109791	41597
51471	98912
120167	356537
319	42597
114951	80887
4585	81423
416239	416240
19850	2077
51057	6069
240163	458478
328411	433155
109404	49078
138453	138454
137496	5715
10562	11264
229064	350613
173823	376448
10563	146730
5359	9172
537464	9189
261427	261428
295186	295187
9395	96810
52318	677
10565	275782
220764	220765
139755	33427
497766	497767
15632	18053
155895	71089
453373	453374
122997	571
481349	481350
433793	433794
1287	19329
10329	10330
384744	40046
181113	219311
234780	29628
234325	54064
105882	14287
26650	48103
365050	382680
12791	18328
29480	29481
20992	68909
36337	5555
10696	180650
76381	96437
59682	63676
40886	52459
373262	373263
142825	58173
5664	62742
13689	30835
265788	265789
142096	36244
133194	53802
247011	359946
17705	23573
403860	6929
2892	4251
12341	16685
5663	91414
20519	94850
29716	5656
480703	86124
22064	41716
103756	103757
227843	238442
292762	292763
171971	27003
11317	11318
303669	359377
296247	367843
124392	52697
318892	68646
270202	41239
102886	53294
23018	28942
18818	200794
122165	122166
365181	8102
109246	29506
408110	50805
326668	326669
24570	63418
48379	87692
313840	72476
139755	17100
165830	59029
153571	78957
1375	341311
100806	40982
25024	460441
136042	24260
140278	6207
17270	68832
116671	161299
237680	237681
205103	205104
247725	360020
11397	237297
32015	32016
410167	410168
33635	62098
88565	88566
16054	96142
200936	43136
104658	104659
10248	205967
171971	56216
123245	123246
134	43756
14287	231298
154703	85374
29105	354059
30806	30807
227158	227159
117302	87289
23356	82856
1194	34872
111787	71024
204514	386523
45535	5044
34953	44023
359479	423210
43858	44496
35301	9007
121220	46195
11091	16199
53355	57706
38342	82623
40230	51489
240601	33360
2265	6802
109056	464113
125616	40368
107763	108582
50328	9242
279786	290800
147378	29060
315675	315676
134368	507286
130137	24793
115459	86522
101192	37706
107408	137509
147413	400068
196750	329491
302954	341110
37473	93178
338460	410019
2508	34554
190332	6291
10012	28603
534822	78441
205145	205146
20992	6578
13287	13288
18419	36296
331461	38050
10386	131630
12525	15766
124705	28270
11168	4818
2933	71879
50905	6740
46047	62741
259841	58544
161114	269982
106790	317454
12591	21507
101802	107831
161792	443542
234634	43478
133918	5533
14931	5450
207717	31894
217438	22361
234325	37759
102535	392205
31620	45323
120330	43909
138120	3106
451897	451898
351184	351185
6521	97509
146	69108
15115	41575
48245	48246
411217	411218
14670	23070
519625	519626
56332	71509
24777	3624
165131	256710
149113	149114
133537	69886
176635	227025
10523	387467
34883	525700
11521	17159
153551	153552
176093	192077
101854	68026
364217	364218
206896	90982
41132	442791
5883	60557
100843	295282
48102	52933
224614	246686
225314	225315
323656	62335
4476	98452
405881	405882
55833	55834
17746	71020
116715	116716
49696	508539
112330	178041
24142	9007
373536	76977
219737	69857
166134	82543
42016	5664
297470	2999
318387	91715
47585	60738
28603	7088
273627	502823
220758	39511
161694	82631
354647	354648
380600	380601
206555	99497
25203	6728
61887	61888
6001	91414
399241	535038
148775	26116
104629	33339
21507	42017
91206	966
41132	42294
431342	92407
262416	292854
4051	464913
418888	57359
18892	250980
256632	28271
21693	37916
15914	255224
46456	46457
180905	79530
131788	31229
113653	23047
41467	97509
24397	290657
266773	484460
2712	35931
210313	98391
319607	319608
312989	40391
82281	82282
154173	285963
434769	434770
54686	8866
10563	292392
302764	302765
117272	220881
15115	224152
288991	39099
121882	298995
176268	70277
146730	44318
11373	57359
18953	9006
1397	508671
141304	33293
114950	120903
170110	215538
134958	134959
14926	65116
30967	412828
153227	73800
121060	43803
19547	36057
24092	415622
54117	87477
17531	327058
249471	34884
217438	424271
165979	42086
11797	61315
33532	94053
29354	29608
146425	25039
186464	186465
202712	202713
146730	3795
133426	15140
12237	12238
110264	113237
465385	465386
352395	390266
326564	326565
266245	284950
48150	70608
104104	7178
451028	5836
133158	298098
256528	256529
413811	413812
125075	450942
157839	300509
58059	80722
37653	72173
28722	53632
25470	39684
200763	340117
383175	383176
331469	331470
112243	139763
12726	233069
17160	66465
281292	434138
10322	2711
152507	481669
38450	46707
233894	94176
279047	375659
118959	274067
1449	34952
42034	5314
170186	170187
169505	43771
33031	462831
13373	240469
30137	40391
102609	46039
106791	29977
214184	65882
144396	517514
244491	4251
204524	2711
14287	34936
120896	304042
71384	71385
138228	486797
475079	475080
325856	366219
272577	95029
88051	88052
211617	211618
133492	3065
38359	96545
147756	24260
128217	330615
11397	20542
141292	95355
26095	97339
372709	9588
14926	24862
131699	298137
11507	42640
107329	114950
2712	41669
136017	7861
14695	163624
156172	219751
181984	372453
373535	45090
393119	49928
10329	28132
23215	80440
394891	394892
386499	99184
36947	9924
185144	185145
141513	243085
113044	86236
88098	88099
87132	89547
268473	268474
191691	54063
21356	6201
28722	4507
61250	61251
386010	9036
479851	479852
125975	177080
397824	397825
326349	97938
58690	76908
123387	31645
19200	47818
24471	30554
1447	216931
277944	88319
133426	231298
63969	63970
221563	63556
419113	419114
292392	7016
253438	25851
11167	8510
191156	86825
237297	94496
367521	499024
75139	75140
275373	407557
103809	90983
17761	3938
123387	508539
242197	284390
16782	421073
159628	448024
117180	51786
160244	97935
77005	77006
24861	41598
2009	3062
20203	458478
247111	247112
1707	93683
14792	14793
55124	55125
202145	202146
18419	47414
102578	102579
440196	59859
448777	448778
391951	391952
230100	98391
212209	461780
126774	7641
189337	2930
433766	433767
135039	163166
121385	86088
39841	412601
327045	455277
389403	55588
13581	33502
511731	511732
134148	235333
141827	16364
130776	51389
147223	147224
349589	468444
21507	5278
501194	501195
400772	63481
50885	50886
41576	524812
127922	15596
199286	199287
6313	877
108464	108465
174184	395223
223338	99720
19199	41598
471022	91206
449226	449227
22538	91499
207685	474339
23355	58460
36481	7861
304582	414747
49809	76619
111305	144575
10472	23070
29399	34873
13555	180504
203006	20397
203726	3742
329301	67162
156759	52182
107831	190332
330073	377825
250419	265707
69378	69379
157742	157743
81055	81056
50258	6070
514410	514411
25708	39386
266972	79722
153283	23456
31646	6801
42852	56149
202028	213608
11588	12214
193286	253065
16473	207885
16490	77414
187116	27722
116540	60721
11397	45447
7186	7187
449532	516360
111385	22175
115459	43544
536661	536662
101257	101258
13049	69079
21858	354232
18287	80532
26854	97509
100843	105883
286370	286371
501237	70787
395434	395435
121960	28647
37620	407860
386010	9037
124883	253923
141532	39022
476742	476743
19518	20569
36806	49460
14362	40060
170027	437921
24212	42276
189816	294819
267433	79890
101658	66405
44496	46666
150608	19121
107021	29874
183478	313675
17727	9874
351262	45022
210848	246863
315198	32815
342020	50930
352995	48936
490053	490054
143423	143424
14297	39755
231631	290057
88252	9395
29506	449532
117500	117501
69079	9171
283127	49625
248897	248898
279507	94299
50902	81581
155721	7255
147412	62281
408229	45334
27851	396726
10125	10126
311387	49073
116843	164128
2265	46902
399731	399732
201026	201027
10696	17231
30765	52331
261580	261581
218022	218023
67411	92408
158735	173772
168598	80910
1287	25984
40937	45715
354259	354260
23204	36059
328844	8644
292288	292289
273569	64942
138287	322141
416038	505204
156385	166512
10523	194015
177499	69767
158058	4310
130481	59586
11092	60263
94648	94649
177984	7999
111301	386010
363553	78130
20864	56508
12214	27208
234885	425607
253622	41716
149810	64702
136882	28735
40753	56440
472860	472861
19230	50889
158795	161387
15004	35564
7919	94496
156759	56681
221428	221429
231062	231063
165873	89547
23300	85345
231415	267782
103028	16583
19329	37921
3153	56613
277944	517514
38552	99457
341938	341939
266149	343962
173686	66011
318719	318720
408226	408227
101698	184289
101641	235795
36435	7918
23355	4051
340095	508683
1182	5745
133426	15139
266613	266614
248874	248875
253615	520867
446926	446927
14850	234219
173834	358927
139754	19199
153749	192678
127255	499239
24201	60124
361687	39229
277268	378873
12252	6749
220931	516359
12441	171971
227601	3795
19178	83412
56771	9725
164206	20614
127016	7311
17867	2847
101721	59223
25804	76370
311401	42146
1178	189654
75600	75601
50270	55150
36152	72573
160487	77784
152975	187866
17122	35065
155125	324608
149959	361049
18366	5214
485133	5015
108229	278983
16773	180892
300168	6898
223251	47383
449359	449360
1809	1810
476092	476093
6481	8353
56243	56244
25672	264198
175704	251080
166218	166219
210004	210005
527622	527623
4475	8083
306268	306269
20587	20890
19139	25984
277746	277747
1286	146
103526	351104
222861	47814
274946	289685
10318	171668
133020	446933
23423	527146
259519	39426
37340	68373
10330	44317
131603	302496
329089	329090
167040	92033
374985	384311
207735	24131
116522	50912
50132	531770
154543	228564
174431	174432
39755	54786
398069	398070
11286	68924
70192	70193
120095	25968
31229	76908
113203	17747
16031	77024
11887	24396
45181	53518
73658	76288
2711	362986
10436	62742
204524	83500
13889	2581
11373	60504
196771	46867
200163	8461
84489	84490
